stop_id,location,address,name,direction,route_id,seq,stop_name,stop_lon,stop_lat
49,North Circular Road,Dorset St,33,I,331006,98,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,33,I,331007,99,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,33,I,331008,91,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,33,I,331009,99,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,33,I,331060,98,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,41,I,411001,51,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,41,I,411002,48,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,41,I,411003,43,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,41,I,411004,27,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,40B,I,040B1001,35,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,40D,I,040D1001,43,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,40D,I,040D1002,41,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,40D,I,040D1003,39,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,41A,I,041A1001,51,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,41B,I,041B1002,44,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,41C,I,041C1001,56,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
49,North Circular Road,Dorset St,41C,I,041C1002,37,"Ballybough, Lower Dorset Street",-6.26089745848732,53.360031842720794
51,Temple Street,Dorset St,33,I,331006,99,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,33,I,331007,100,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,33,I,331008,92,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,33,I,331009,100,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,33,I,331060,99,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,41,I,411001,52,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,41,I,411002,49,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,41,I,411003,44,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,41,I,411004,28,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,40B,I,040B1001,36,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,40D,I,040D1001,44,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,40D,I,040D1002,42,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,40D,I,040D1003,40,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,41A,I,041A1001,52,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,41B,I,041B1002,45,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,41C,I,041C1001,57,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
51,Temple Street,Dorset St,41C,I,041C1002,38,Upper Dorset St (Temple Street),-6.26324925121845,53.3579898458103
52,Frederick Street,Dorset St,33,I,331006,100,"Phibsborough, Upper Dorset St (St.Joseph's Parade)",-6.264499747697282,53.3567946474934
52,Frederick Street,Dorset St,33,I,331007,101,"Phibsborough, Upper Dorset St (St.Joseph's Parade)",-6.264499747697282,53.3567946474934
52,Frederick Street,Dorset St,33,I,331008,93,"Phibsborough, Upper Dorset St (St.Joseph's Parade)",-6.264499747697282,53.3567946474934
52,Frederick Street,Dorset St,33,I,331060,100,"Phibsborough, Upper Dorset St (St.Joseph's Parade)",-6.264499747697282,53.3567946474934
52,Frederick Street,Dorset St,41,I,411001,53,"Phibsborough, Upper Dorset St (St.Joseph's Parade)",-6.264499747697282,53.3567946474934
52,Frederick Street,Dorset St,41,I,411002,50,"Phibsborough, Upper Dorset St (St.Joseph's Parade)",-6.264499747697282,53.3567946474934
52,Frederick Street,Dorset St,41,I,411003,45,"Phibsborough, Upper Dorset St (St.Joseph's Parade)",-6.264499747697282,53.3567946474934
